,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Cleaned_Address,Address_Mean_Price,Address_Mean_Price(USD)
261,155,3,1,1,1,Niavaran,17050000000.0,568333.33,niavaran,19893205882.35294,663106.8627941177
262,53,1,1,1,1,East Ferdows Boulevard,1920000000.0,64000.0,east ferdows boulevard,3854716216.216216,128490.54027027027
263,160,3,1,1,1,Farmanieh,17600000000.0,586666.67,farmanieh,20917280701.754387,697242.6898245614
264,78,2,1,1,1,Shahr-e-Ziba,2250000000.0,75000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
265,230,3,1,1,1,Niavaran,25300000000.0,843333.33,niavaran,19893205882.35294,663106.8627941177
266,55,1,1,1,1,West Ferdows Boulevard,1850000000.0,61666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
267,120,2,1,1,0,Saadat Abad,11700000000.0,390000.0,saadat abad,9488759689.922482,316291.9895348837
268,78,2,1,1,1,Southern Janatabad,3600000000.0,120000.0,southern janatabad,3178451612.903226,105948.38731182796
269,95,2,1,1,1,Southern Janatabad,4400000000.0,146666.67,southern janatabad,3178451612.903226,105948.38731182796
270,170,3,1,1,1,Gheitarieh,15400000000.0,513333.33,gheitarieh,10745539568.345324,358184.6525179856
271,175,3,1,1,1,Shahrake Gharb,22750000000.0,758333.33,shahrake gharb,11969881355.932203,398996.04508474574
272,115,3,1,1,1,Punak,4500000000.0,150000.0,punak,3728304347.826087,124276.81161490682
273,113,2,1,1,1,Punak,4300000000.0,143333.33,punak,3728304347.826087,124276.81161490682
274,85,2,1,1,1,Punak,3380000000.0,112666.67,punak,3728304347.826087,124276.81161490682
275,140,3,1,1,1,Saadat Abad,10000000000.0,333333.33,saadat abad,9488759689.922482,316291.9895348837
276,90,2,1,1,1,Saadat Abad,6500000000.0,216666.67,saadat abad,9488759689.922482,316291.9895348837
277,63,1,1,0,0,Punak,2200000000.0,73333.33,punak,3728304347.826087,124276.81161490682
278,75,2,1,1,1,Central Janatabad,3220000000.0,107333.33,central janatabad,3488611111.111111,116287.03677777779
279,130,3,1,1,1,Punak,6240000000.0,208000.0,punak,3728304347.826087,124276.81161490682
280,91,2,1,1,1,Punak,3350000000.0,111666.67,punak,3728304347.826087,124276.81161490682
281,121,3,1,1,1,Persian Gulf Martyrs Lake,3650000000.0,121666.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
282,140,3,1,1,1,Saadat Abad,15500000000.0,516666.67,saadat abad,9488759689.922482,316291.9895348837
283,126,2,1,1,1,East Ferdows Boulevard,5500000000.0,183333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
284,450,2,1,1,0,Absard,4200000000.0,140000.0,absard,3925000000.0,130833.3325
285,500,2,1,1,0,Absard,3900000000.0,130000.0,absard,3925000000.0,130833.3325
286,110,1,1,1,1,Pasdaran,6600000000.0,220000.0,pasdaran,9288954545.454546,309631.8181818182
287,145,3,1,1,1,Haft Tir,4700000000.0,156666.67,haft tir,3775000000.0,125833.335
288,81,2,1,1,1,Shahrake Qods,810000000.0,27000.0,shahrake qods,900921739.1304348,30030.72463768116
289,64,2,1,1,1,Shahr-e-Ziba,2200000000.0,73333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
290,112,2,1,1,1,Shahr-e-Ziba,3680000000.0,122666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
291,192,3,1,1,1,Marzdaran,12670000000.0,422333.33,marzdaran,9467181818.181818,315572.7272727273
292,164,3,1,1,1,Marzdaran,10000000000.0,333333.33,marzdaran,9467181818.181818,315572.7272727273
293,135,3,1,1,1,Pasdaran,8100000000.0,270000.0,pasdaran,9288954545.454546,309631.8181818182
294,170,3,1,1,1,Mahallati,9200000000.0,306666.67,mahallati,6675000000.0,222500.0
295,130,3,1,1,1,Mahallati,5200000000.0,173333.33,mahallati,6675000000.0,222500.0
296,84,2,1,1,1,Shahran,3400000000.0,113333.33,shahran,2985753846.1538463,99525.1286923077
297,82,2,1,1,1,Shahran,3550000000.0,118333.33,shahran,2985753846.1538463,99525.1286923077
298,265,3,1,1,1,Farmanieh,20000000000.0,666666.67,farmanieh,20917280701.754387,697242.6898245614
299,60,1,1,1,1,Southern Janatabad,1950000000.0,65000.0,southern janatabad,3178451612.903226,105948.38731182796
300,145,3,1,1,1,Pasdaran,15500000000.0,516666.67,pasdaran,9288954545.454546,309631.8181818182
301,65,1,0,1,1,Southern Janatabad,2000000000.0,66666.67,southern janatabad,3178451612.903226,105948.38731182796
302,60,1,1,1,0,Southern Janatabad,2280000000.0,76000.0,southern janatabad,3178451612.903226,105948.38731182796
303,63,2,1,1,1,Southern Janatabad,2000000000.0,66666.67,southern janatabad,3178451612.903226,105948.38731182796
304,70,2,1,1,1,Southern Janatabad,1950000000.0,65000.0,southern janatabad,3178451612.903226,105948.38731182796
305,92,2,1,1,1,Feiz Garden,3900000000.0,130000.0,feiz garden,3056315789.4736843,101877.19315789473
306,98,2,1,1,1,Pasdaran,7800000000.0,260000.0,pasdaran,9288954545.454546,309631.8181818182
307,62,1,1,1,1,Southern Janatabad,2280000000.0,76000.0,southern janatabad,3178451612.903226,105948.38731182796
308,65,1,1,1,1,Punak,2900000000.0,96666.67,punak,3728304347.826087,124276.81161490682
309,90,2,1,1,1,Ozgol,5000000000.0,166666.67,ozgol,7692700000.0,256423.333
310,59,2,1,1,1,Southern Janatabad,1900000000.0,63333.33,southern janatabad,3178451612.903226,105948.38731182796
311,63,2,1,1,1,Southern Janatabad,2000000000.0,66666.67,southern janatabad,3178451612.903226,105948.38731182796
312,60,2,1,1,1,Southern Janatabad,2200000000.0,73333.33,southern janatabad,3178451612.903226,105948.38731182796
313,70,2,1,1,1,Southern Janatabad,2500000000.0,83333.33,southern janatabad,3178451612.903226,105948.38731182796
314,60,1,1,1,1,Southern Janatabad,2200000000.0,73333.33,southern janatabad,3178451612.903226,105948.38731182796
315,165,3,1,1,1,Pasdaran,10500000000.0,350000.0,pasdaran,9288954545.454546,309631.8181818182
316,135,2,1,1,1,Zaferanieh,17500000000.0,583333.33,zaferanieh,23575148148.148148,785838.2714814814
317,65,1,1,1,1,Southern Janatabad,2000000000.0,66666.67,southern janatabad,3178451612.903226,105948.38731182796
318,60,1,1,1,1,Southern Janatabad,2250000000.0,75000.0,southern janatabad,3178451612.903226,105948.38731182796
319,60,1,1,1,1,Southern Janatabad,2250000000.0,75000.0,southern janatabad,3178451612.903226,105948.38731182796
320,86,2,1,1,1,Southern Janatabad,3600000000.0,120000.0,southern janatabad,3178451612.903226,105948.38731182796
321,109,2,1,1,1,Heravi,6000000000.0,200000.0,heravi,8061869565.217391,268728.98521739134
322,98,2,1,1,0,Narmak,2842000000.0,94733.33,narmak,3939920000.0,131330.6668
323,80,2,1,1,1,Central Janatabad,3120000000.0,104000.0,central janatabad,3488611111.111111,116287.03677777779
324,143,3,1,1,1,Gheitarieh,8860000000.0,295333.33,gheitarieh,10745539568.345324,358184.6525179856
325,95,2,1,1,1,Saadat Abad,4550000000.0,151666.67,saadat abad,9488759689.922482,316291.9895348837
326,86,2,1,1,1,Punak,3700000000.0,123333.33,punak,3728304347.826087,124276.81161490682
327,160,3,1,1,1,Gheitarieh,10000000000.0,333333.33,gheitarieh,10745539568.345324,358184.6525179856
328,200,3,1,1,1,Pasdaran,16580000000.0,552666.67,pasdaran,9288954545.454546,309631.8181818182
329,74,1,1,1,1,Punak,3250000000.0,108333.33,punak,3728304347.826087,124276.81161490682
330,350,3,1,1,1,Zaferanieh,52500000000.0,1750000.0,zaferanieh,23575148148.148148,785838.2714814814
331,87,2,1,1,1,Northern Janatabad,3550000000.0,118333.33,northern janatabad,3288333333.3333335,109611.11090909092
332,82,2,1,1,1,West Ferdows Boulevard,3450000000.0,115000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
333,55,1,1,1,1,Shahr-e-Ziba,2490000000.0,83000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
334,148,3,1,1,1,Ekhtiarieh,8400000000.0,280000.0,ekhtiarieh,8390975609.756098,279699.18780487805
335,55,1,1,0,1,Shahr-e-Ziba,2020000000.0,67333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
336,100,2,1,1,0,Southern Janatabad,3800000000.0,126666.67,southern janatabad,3178451612.903226,105948.38731182796
337,55,1,0,1,0,West Ferdows Boulevard,1550000000.0,51666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
338,130,3,1,1,1,Central Janatabad,5300000000.0,176666.67,central janatabad,3488611111.111111,116287.03677777779
339,335,4,1,1,1,Saadat Abad,33500000000.0,1116666.67,saadat abad,9488759689.922482,316291.9895348837
340,320,4,1,1,1,Saadat Abad,40000000000.0,1333333.33,saadat abad,9488759689.922482,316291.9895348837
341,192,3,1,1,1,Saadat Abad,19500000000.0,650000.0,saadat abad,9488759689.922482,316291.9895348837
342,100,2,1,1,1,Gheitarieh,8000000000.0,266666.67,gheitarieh,10745539568.345324,358184.6525179856
343,148,3,1,1,1,Saadat Abad,14800000000.0,493333.33,saadat abad,9488759689.922482,316291.9895348837
344,145,2,1,1,1,Shahrake Gharb,14700000000.0,490000.0,shahrake gharb,11969881355.932203,398996.04508474574
345,192,4,1,1,1,Saadat Abad,22000000000.0,733333.33,saadat abad,9488759689.922482,316291.9895348837
346,235,3,1,1,1,North Program Organization,16450000000.0,548333.33,north program organization,5394807692.307693,179826.92307692306
347,225,3,1,1,1,Heravi,15750000000.0,525000.0,heravi,8061869565.217391,268728.98521739134
348,221,4,1,1,1,Saadat Abad,25000000000.0,833333.33,saadat abad,9488759689.922482,316291.9895348837
349,312,4,1,1,1,Farmanieh,45000000000.0,1500000.0,farmanieh,20917280701.754387,697242.6898245614
350,188,3,1,1,1,Ozgol,17672000000.0,589066.67,ozgol,7692700000.0,256423.333
351,170,2,1,1,1,Farmanieh,12400000000.0,413333.33,farmanieh,20917280701.754387,697242.6898245614
352,198,3,1,1,1,Farmanieh,27720000000.0,924000.0,farmanieh,20917280701.754387,697242.6898245614
353,80,2,1,1,1,North Program Organization,3100000000.0,103333.33,north program organization,5394807692.307693,179826.92307692306
354,170,3,1,1,1,Niavaran,18700000000.0,623333.33,niavaran,19893205882.35294,663106.8627941177
355,110,2,1,1,1,Tajrish,6600000000.0,220000.0,tajrish,7991666666.666667,266388.88833333337
357,200,3,1,1,1,Saadat Abad,12000000000.0,400000.0,saadat abad,9488759689.922482,316291.9895348837
358,101,3,1,1,1,Ekhtiarieh,6500000000.0,216666.67,ekhtiarieh,8390975609.756098,279699.18780487805
359,104,2,1,1,1,Feiz Garden,3850000000.0,128333.33,feiz garden,3056315789.4736843,101877.19315789473
360,70,2,1,1,1,Northern Janatabad,3200000000.0,106666.67,northern janatabad,3288333333.3333335,109611.11090909092
361,76,2,1,1,0,Shahr-e-Ziba,2570000000.0,85666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
362,110,2,1,1,1,Feiz Garden,4300000000.0,143333.33,feiz garden,3056315789.4736843,101877.19315789473
363,160,2,1,1,1,Pasdaran,16200000000.0,540000.0,pasdaran,9288954545.454546,309631.8181818182
364,179,3,1,1,1,Dorous,13800000000.0,460000.0,dorous,13670833333.333334,455694.445
365,256,3,1,1,1,Dorous,18500000000.0,616666.67,dorous,13670833333.333334,455694.445
366,90,2,1,1,1,Feiz Garden,3850000000.0,128333.33,feiz garden,3056315789.4736843,101877.19315789473
367,77,2,1,1,1,Shahr-e-Ziba,2570000000.0,85666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
368,96,2,1,1,1,Pasdaran,5600000000.0,186666.67,pasdaran,9288954545.454546,309631.8181818182
369,75,1,1,1,1,Central Janatabad,3250000000.0,108333.33,central janatabad,3488611111.111111,116287.03677777779
370,79,2,1,1,1,Abazar,3000000000.0,100000.0,abazar,4848409090.909091,161613.63590909092
371,67,1,1,1,1,Saadat Abad,3400000000.0,113333.33,saadat abad,9488759689.922482,316291.9895348837
372,125,2,1,1,1,Shahr-e-Ziba,6400000000.0,213333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
373,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
374,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
375,91,2,1,1,1,Saadat Abad,5400000000.0,180000.0,saadat abad,9488759689.922482,316291.9895348837
376,105,2,1,1,1,Parand,1417500000.0,47250.0,parand,523590551.18110234,17453.01874015748
377,66,2,1,1,1,Ostad Moein,1585000000.0,52833.33,ostad moein,1926878048.7804878,64229.26865853659
378,86,2,1,1,1,Southern Janatabad,3270000000.0,109000.0,southern janatabad,3178451612.903226,105948.38731182796
379,72,2,1,1,0,Northern Janatabad,2380000000.0,79333.33,northern janatabad,3288333333.3333335,109611.11090909092
380,148,2,1,0,1,Koohsar,4500000000.0,150000.0,koohsar,3312500000.0,110416.665
381,84,2,1,1,1,Saadat Abad,4600000000.0,153333.33,saadat abad,9488759689.922482,316291.9895348837
382,128,2,1,1,1,Niavaran,12800000000.0,426666.67,niavaran,19893205882.35294,663106.8627941177
383,65,1,1,1,1,West Ferdows Boulevard,3900000000.0,130000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
384,140,3,1,1,1,Pasdaran,11800000000.0,393333.33,pasdaran,9288954545.454546,309631.8181818182
385,115,2,1,1,1,Ekhtiarieh,7400000000.0,246666.67,ekhtiarieh,8390975609.756098,279699.18780487805
386,105,2,1,1,1,Saadat Abad,5700000000.0,190000.0,saadat abad,9488759689.922482,316291.9895348837
387,87,2,1,1,1,Pardis,650000000.0,21666.67,pardis,777821917.8082192,25927.39732876712
388,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
389,60,1,1,1,1,Persian Gulf Martyrs Lake,875000000.0,29166.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
390,68,1,1,1,1,Southern Program Organization,2630000000.0,87666.67,southern program organization,2809565217.3913045,93652.17434782608
391,49,1,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
392,103,2,1,1,1,Hekmat,9270000000.0,309000.0,hekmat,7885000000.0,262833.335
393,55,1,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
394,140,3,1,1,1,Punak,7700000000.0,256666.67,punak,3728304347.826087,124276.81161490682
395,257,4,1,1,1,Persian Gulf Martyrs Lake,12850000000.0,428333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
396,82,2,1,1,1,Punak,4018000000.0,133933.33,punak,3728304347.826087,124276.81161490682
397,167,3,1,1,1,Punak,10688000000.0,356266.67,punak,3728304347.826087,124276.81161490682
398,53,1,0,1,0,West Ferdows Boulevard,1640000000.0,54666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
399,51,1,0,1,0,West Ferdows Boulevard,1550000000.0,51666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
400,54,1,1,1,0,West Ferdows Boulevard,2130000000.0,71000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
401,82,2,1,1,1,Sattarkhan,4100000000.0,136666.67,sattarkhan,5645000000.0,188166.66583333336
402,75,2,1,1,1,West Ferdows Boulevard,2800000000.0,93333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
403,98,2,1,1,1,West Ferdows Boulevard,4520000000.0,150666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
404,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
405,70,1,1,1,1,Niavaran,5600000000.0,186666.67,niavaran,19893205882.35294,663106.8627941177
406,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
407,64,1,1,1,1,Ekbatan,3700000000.0,123333.33,ekbatan,3457142857.142857,115238.0942857143
408,85,2,1,1,1,Jeyhoon,2100000000.0,70000.0,jeyhoon,1748100000.0,58270.00021978022
409,48,1,0,1,0,Parastar,980000000.0,32666.67,parastar,1843750000.0,61458.33375
410,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
411,246,3,1,1,1,Ekhtiarieh,22500000000.0,750000.0,ekhtiarieh,8390975609.756098,279699.18780487805
412,168,3,1,1,1,Gheitarieh,14000000000.0,466666.67,gheitarieh,10745539568.345324,358184.6525179856
413,280,4,1,1,1,Saadat Abad,38500000000.0,1283333.33,saadat abad,9488759689.922482,316291.9895348837
414,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
415,84,2,1,1,1,Pardis,680000000.0,22666.67,pardis,777821917.8082192,25927.39732876712
416,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
417,108,2,1,1,1,Gisha,5180000000.0,172666.67,gisha,5517111111.111111,183903.70222222223
418,62,1,1,1,1,Shahr-e-Ziba,2580000000.0,86000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
419,70,2,1,1,1,Southern Janatabad,3370000000.0,112333.33,southern janatabad,3178451612.903226,105948.38731182796
420,180,3,1,1,1,Pasdaran,9900000000.0,330000.0,pasdaran,9288954545.454546,309631.8181818182
421,135,3,1,1,1,Abazar,6480000000.0,216000.0,abazar,4848409090.909091,161613.63590909092
422,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
423,108,2,1,1,1,Farmanieh,6200000000.0,206666.67,farmanieh,20917280701.754387,697242.6898245614
424,91,2,1,1,1,Ekhtiarieh,5180000000.0,172666.67,ekhtiarieh,8390975609.756098,279699.18780487805
425,120,2,1,1,1,Gheitarieh,8900000000.0,296666.67,gheitarieh,10745539568.345324,358184.6525179856
426,112,2,1,1,0,Gheitarieh,7500000000.0,250000.0,gheitarieh,10745539568.345324,358184.6525179856
427,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
428,123,2,1,1,1,Pirouzi,4059000000.0,135300.0,pirouzi,2175000000.0,72499.99968253968
429,69,2,1,1,1,Pirouzi,1800000000.0,60000.0,pirouzi,2175000000.0,72499.99968253968
430,400,5,1,1,0,Lavasan,85000000000.0,2833333.33,lavasan,45666666666.666664,1522222.22
432,66,1,1,0,1,Pirouzi,1850000000.0,61666.67,pirouzi,2175000000.0,72499.99968253968
433,80,2,1,1,1,Ostad Moein,2150000000.0,71666.67,ostad moein,1926878048.7804878,64229.26865853659
434,44,1,1,1,0,Pirouzi,880000000.0,29333.33,pirouzi,2175000000.0,72499.99968253968
435,180,3,1,1,1,East Ferdows Boulevard,9360000000.0,312000.0,east ferdows boulevard,3854716216.216216,128490.54027027027
436,164,3,1,1,1,East Ferdows Boulevard,9840000000.0,328000.0,east ferdows boulevard,3854716216.216216,128490.54027027027
437,213,3,1,1,1,East Ferdows Boulevard,14484000000.0,482800.0,east ferdows boulevard,3854716216.216216,128490.54027027027
438,100,2,1,1,1,Shahr-e-Ziba,3400000000.0,113333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
439,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
440,300,3,1,1,1,Niavaran,55500000000.0,1850000.0,niavaran,19893205882.35294,663106.8627941177
441,126,3,1,1,1,Ostad Moein,3000000000.0,100000.0,ostad moein,1926878048.7804878,64229.26865853659
442,85,2,1,1,1,Majidieh,2500000000.0,83333.33,majidieh,2060000000.0,68666.66500000001
443,75,2,1,1,0,Shahr-e-Ziba,1890000000.0,63000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
444,57,1,0,1,1,Parastar,1270000000.0,42333.33,parastar,1843750000.0,61458.33375
445,61,1,0,1,0,Shahr-e-Ziba,1990000000.0,66333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
446,79,2,1,1,1,Jeyhoon,1817000000.0,60566.67,jeyhoon,1748100000.0,58270.00021978022
447,68,1,1,1,1,Pirouzi,2450000000.0,81666.67,pirouzi,2175000000.0,72499.99968253968
448,105,2,1,1,1,Pardis,1000000000.0,33333.33,pardis,777821917.8082192,25927.39732876712
449,105,2,1,1,1,Saadat Abad,7700000000.0,256666.67,saadat abad,9488759689.922482,316291.9895348837
450,160,2,1,1,1,Pardis,1930000000.0,64333.33,pardis,777821917.8082192,25927.39732876712
451,100,2,1,1,1,Pardis,585000000.0,19500.0,pardis,777821917.8082192,25927.39732876712
452,125,3,1,1,1,Saadat Abad,12500000000.0,416666.67,saadat abad,9488759689.922482,316291.9895348837
453,94,2,1,0,1,Pardis,990000000.0,33000.0,pardis,777821917.8082192,25927.39732876712
454,80,2,0,1,0,Northern Janatabad,2200000000.0,73333.33,northern janatabad,3288333333.3333335,109611.11090909092
455,75,2,1,0,1,Parastar,2300000000.0,76666.67,parastar,1843750000.0,61458.33375
456,99,3,1,1,1,North Program Organization,4190000000.0,139666.67,north program organization,5394807692.307693,179826.92307692306
457,90,2,1,1,1,Shahr-e-Ziba,4099000000.0,136633.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
458,129,3,1,1,1,Shahr-e-Ziba,4500000000.0,150000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
459,245,3,1,1,1,Aqdasieh,36500000000.0,1216666.67,aqdasieh,17580000000.0,585999.9996
460,102,2,1,1,0,Parastar,2030000000.0,67666.67,parastar,1843750000.0,61458.33375
461,141,3,1,1,1,Pakdasht,1225000000.0,40833.33,pakdasht,822800000.0,27426.6656
462,96,2,1,1,1,Shahr-e-Ziba,3840000000.0,128000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
463,155,3,1,1,1,Heravi,8600000000.0,286666.67,heravi,8061869565.217391,268728.98521739134
